_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,pic,stimulus,block
67a97ea1d14f19965b60d0d7,7319,instructions,0,7320,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,,,,
67a97ea1d14f19965b60d0d9,5928,instructions,1,13248,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,,,,
67a97ea1d14f19965b60d0db,2389,image-slider-response,2,15639,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,0,circle.png,circle.png,practice block
67a97ea1d14f19965b60d0dd,2082,html-button-response,3,17722,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>left</strong> for simple objects.</p>,
67a97ea1d14f19965b60d0df,968,html-button-response,5,24724,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>right</strong> for complex objects.</p>,
67a97ea1d14f19965b60d0e1,6033,image-slider-response,4,23756,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,78,concave.png,concave.png,practice block
67a97ea1d14f19965b60d0e3,3431,image-slider-response,6,28155,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,54,heptagon.png,heptagon.png,practice block
67a97ea1d14f19965b60d0e5,727,html-button-response,7,28883,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>right</strong> for complex objects.</p>,
67a97ea1d14f19965b60d0e7,867,instructions,10,34844,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,,,,
67a97ea1d14f19965b60d0e9,4294,image-slider-response,8,33177,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,11,square.png,square.png,practice block
67a97ea1d14f19965b60d0eb,798,html-button-response,9,33976,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>left</strong> for simple objects.</p>,
67a97ea1d14f19965b60d0ed,4072,image-slider-response,11,38916,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,83,list4/15- 2021-10-074- A.png,list4/15- 2021-10-074- A.png,blockpics
67a97ea1d14f19965b60d0ef,2772,image-slider-response,12,41689,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,79,list4/4-68-9-074-AB.png,list4/4-68-9-074-AB.png,blockpics
67a97ea1d14f19965b60d0f1,3542,image-slider-response,13,45232,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,59,list4/22-89-13-031-AB.png,list4/22-89-13-031-AB.png,blockpics
67a97ea1d14f19965b60d0f3,3739,image-slider-response,15,52170,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,48,list4/25-4-5-printedmaterial007-A.png,list4/25-4-5-printedmaterial007-A.png,blockpics
67a97ea1d14f19965b60d0f5,3197,image-slider-response,14,48430,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,46,list4/8-25-8-007-AB.png,list4/8-25-8-007-AB.png,blockpics
67a97ea1d14f19965b60d0f7,2546,image-slider-response,17,57094,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,61,list4/21-82-9-031-AB.png,list4/21-82-9-031-AB.png,blockpics
67a97ea1d14f19965b60d0f9,2579,image-slider-response,18,59674,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,63,list4/14-59-9-007-AB.png,list4/14-59-9-007-AB.png,blockpics
67a97ea1d14f19965b60d0fb,2376,image-slider-response,16,54547,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,63,list4/16-53-11-031-AB.png,list4/16-53-11-031-AB.png,blockpics
67a97ea1d14f19965b60d0fd,3475,image-slider-response,19,63150,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,36,list4/26-276-3-metal007-AB.png,list4/26-276-3-metal007-AB.png,blockpics
67a97ea1d14f19965b60d0ff,4379,image-slider-response,20,67530,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,45,list4/20-64-6-metal007-AB.png,list4/20-64-6-metal007-AB.png,blockpics
67a97ea1d14f19965b60d101,2730,image-slider-response,22,72327,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,47,list4/10-3-8-031-AB.png,list4/10-3-8-031-AB.png,blockpics
67a97ea1d14f19965b60d103,2066,image-slider-response,21,69597,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,73,list4/9-27-9-074-AB.png,list4/9-27-9-074-AB.png,blockpics
67a97ea1d14f19965b60d105,2961,image-slider-response,23,75289,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,31,list4/2-42-5-metal007-AB.png,list4/2-42-5-metal007-AB.png,blockpics
67a97ea1d14f19965b60d107,2211,image-slider-response,24,77500,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,57,list4/18-1022-2-corrugatedsteel-A.png,list4/18-1022-2-corrugatedsteel-A.png,blockpics
67a97ea1d14f19965b60d109,2168,image-slider-response,25,79668,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,58,list4/30-38-4-corrugatedsteel-A.png,list4/30-38-4-corrugatedsteel-A.png,blockpics
67a97ea1d14f19965b60d10b,3615,image-slider-response,26,83284,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,58,list4/17-224-12-fabric05-AB.png,list4/17-224-12-fabric05-AB.png,blockpics
67a97ea1d14f19965b60d10d,1909,image-slider-response,28,88329,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,44,list4/28-2000-7-031-AB.png,list4/28-2000-7-031-AB.png,blockpics
67a97ea1d14f19965b60d10f,3135,image-slider-response,27,86420,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,54,list4/6-1017-5-corrugatedsteel-A.png,list4/6-1017-5-corrugatedsteel-A.png,blockpics
67a97ea1d14f19965b60d111,2391,image-slider-response,31,97153,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,62,list4/24-32-3-corrugatedsteel-A.png,list4/24-32-3-corrugatedsteel-A.png,blockpics
67a97ea1d14f19965b60d113,4509,image-slider-response,29,92839,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,61,list4/27-5-5-074-AB.png,list4/27-5-5-074-AB.png,blockpics
67a97ea1d14f19965b60d115,1921,image-slider-response,30,94761,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,46,list4/19-1024-4-printedmaterial007-A.png,list4/19-1024-4-printedmaterial007-A.png,blockpics
67a97ea1d14f19965b60d117,3914,image-slider-response,32,101068,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,57,list4/11-34-9-fabric05-AB.png,list4/11-34-9-fabric05-AB.png,blockpics
67a97ea1d14f19965b60d119,2187,image-slider-response,33,103255,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,58,list4/3-1016-6-074-AB.png,list4/3-1016-6-074-AB.png,blockpics
67a97ea1d14f19965b60d11b,3632,image-slider-response,34,106889,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,77,list4/23-69-16-fabric05-AB.png,list4/23-69-16-fabric05-AB.png,blockpics
67a97ea1d14f19965b60d11d,1854,image-slider-response,35,108743,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,52,list4/29-17-7-fabric05-AB.png,list4/29-17-7-fabric05-AB.png,blockpics
67a97ea1d14f19965b60d11f,1823,image-slider-response,36,110568,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,56,list4/5-13-9-fabric05-AB.png,list4/5-13-9-fabric05-AB.png,blockpics
67a97ea1d14f19965b60d121,1949,image-slider-response,37,112518,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,59,list4/7-15-8-printedmaterial007-A.png,list4/7-15-8-printedmaterial007-A.png,blockpics
67a97ea1d14f19965b60d123,1599,image-slider-response,38,114117,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,62,list4/12-87-7-corrugatedsteel-A.png,list4/12-87-7-corrugatedsteel-A.png,blockpics
67a97ea1d14f19965b60d125,2647,image-slider-response,39,116765,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,54,list4/13-57-6-printedmaterial007-A.png,list4/13-57-6-printedmaterial007-A.png,blockpics
67a97ea1d14f19965b60d127,3288,image-slider-response,40,120053,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,30,list4/1-1016-1-paintedmetal007-AB.png,list4/1-1016-1-paintedmetal007-AB.png,blockpics
67a97ea1d14f19965b60d129,1824,instructions,41,121877,0,61085f0fd327cffcea61a696,676a5c1061b4a84202022a46,67a97e1eaeb417c544370176,0,,,,
67a97ee9d14f19965b60d12b,2116,instructions,0,2118,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,,,,
67a97ee9d14f19965b60d12d,7115,instructions,1,9234,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,,,,
67a97ee9d14f19965b60d12f,5133,image-slider-response,6,27101,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,29,heptagon.png,heptagon.png,practice block
67a97ee9d14f19965b60d131,4895,image-slider-response,2,14134,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,8,square.png,square.png,practice block
67a97ee9d14f19965b60d133,3716,image-slider-response,4,20584,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,2,circle.png,circle.png,practice block
67a97ee9d14f19965b60d135,1381,html-button-response,5,21967,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>left</strong> for simple objects.</p>,
67a97ee9d14f19965b60d137,2730,html-button-response,3,16867,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>left</strong> for simple objects.</p>,
67a97ee9d14f19965b60d139,5298,image-slider-response,8,33817,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,89,concave.png,concave.png,practice block
67a97ee9d14f19965b60d13b,1414,html-button-response,7,28517,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,0,,<p style='color:red; font-size:22px; font-weight:bold;'>❌ Oops! Try again.</p>\n               <p style='font-size:18px; color:#333;'>You should slide <strong>right</strong> for complex objects.</p>,
67a97ee9d14f19965b60d13d,882,html-button-response,9,34700,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>right</strong> for complex objects.</p>,
67a97ee9d14f19965b60d13f,1632,instructions,10,36333,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,,,,
67a97ee9d14f19965b60d141,4997,image-slider-response,11,41333,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,87,list3/22-89-13-074-AB.png,list3/22-89-13-074-AB.png,blockpics
67a97eead14f19965b60d143,4565,image-slider-response,12,45901,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,80,list3/19-1024-4-corrugatedsteel-A.png,list3/19-1024-4-corrugatedsteel-A.png,blockpics
67a97eead14f19965b60d145,3918,image-slider-response,13,49821,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,70,list3/3-1016-6-printedmaterial007-AB.png,list3/3-1016-6-printedmaterial007-AB.png,blockpics
67a97eead14f19965b60d147,4695,image-slider-response,14,54517,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,88,list3/16-53-11-074-AB.png,list3/16-53-11-074-AB.png,blockpics
67a97eead14f19965b60d149,3965,image-slider-response,15,58484,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,61,list3/30-38-4-fabric05-AB.png,list3/30-38-4-fabric05-AB.png,blockpics
67a97eead14f19965b60d14b,5764,image-slider-response,16,64250,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,56,list3/2-42-5-printedmaterial007-A.png,list3/2-42-5-printedmaterial007-A.png,blockpics
67a97eead14f19965b60d14d,4981,image-slider-response,17,69233,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,88,list3/23-69-16-031-AB.png,list3/23-69-16-031-AB.png,blockpics
67a97eead14f19965b60d14f,4334,image-slider-response,18,73568,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,83,list3/11-34-9-031-AB.png,list3/11-34-9-031-AB.png,blockpics
67a97eead14f19965b60d151,4397,image-slider-response,19,77967,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,89,list3/5-13-9-074-AB.png,list3/5-13-9-074-AB.png,blockpics
67a97eead14f19965b60d153,5998,image-slider-response,20,83967,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,67,list3/29-17-7-031-AB.png,list3/29-17-7-031-AB.png,blockpics
67a97eead14f19965b60d155,5031,image-slider-response,21,89000,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,82,list3/10-3-8-074-AB.png,list3/10-3-8-074-AB.png,blockpics
67a97eead14f19965b60d157,3150,image-slider-response,22,92151,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,63,list3/20-64-6-printedmaterial007-A.png,list3/20-64-6-printedmaterial007-A.png,blockpics
67a97eead14f19965b60d159,8799,image-slider-response,24,105685,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,67,list3/8-25-8-printedmaterial007-A.png,list3/8-25-8-printedmaterial007-A.png,blockpics
67a97eead14f19965b60d15b,3400,image-slider-response,36,158634,0,5e7f64a99b18e463f74b0c91,676a5c1061b4a84202022a46,67a97e2d51a26b1f6d6aadaf,0,57,list3/13-57-6-corrugatedsteel-A.png,list3/13-57-6-corrugatedsteel-A.png,blockpics
67a9872ad14f19965b60d15d,5359,instructions,0,5361,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,,,,
67a9872ad14f19965b60d15f,7744,instructions,1,13106,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,,,,
67a9872ad14f19965b60d161,6352,image-slider-response,2,19464,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,58,concave.png,concave.png,practice block
67a9872ad14f19965b60d163,3089,html-button-response,3,22555,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>right</strong> for complex objects.</p>,
67a9872ad14f19965b60d165,5619,image-slider-response,4,28176,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,1,circle.png,circle.png,practice block
67a9872ad14f19965b60d167,1402,html-button-response,5,29579,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>left</strong> for simple objects.</p>,
67a9872bd14f19965b60d169,4346,image-slider-response,6,33927,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,2,square.png,square.png,practice block
67a9872bd14f19965b60d16b,5194,image-slider-response,8,40481,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,46,heptagon.png,heptagon.png,practice block
67a9872bd14f19965b60d16d,1357,html-button-response,7,35285,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>left</strong> for simple objects.</p>,
67a9872bd14f19965b60d16f,1592,html-button-response,9,42075,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,0,,<p style='color:red; font-size:22px; font-weight:bold;'>❌ Oops! Try again.</p>\n               <p style='font-size:18px; color:#333;'>You should slide <strong>right</strong> for complex objects.</p>,
67a9872bd14f19965b60d171,1503,instructions,10,43579,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,,,,
67a9872bd14f19965b60d173,3839,image-slider-response,11,47420,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,56,list6/2-42-5-031-AB.png,list6/2-42-5-031-AB.png,blockpics
67a9872bd14f19965b60d175,3166,image-slider-response,12,50588,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,62,list6/27-5-5-fabric05-AB.png,list6/27-5-5-fabric05-AB.png,blockpics
67a9872bd14f19965b60d177,5199,image-slider-response,13,55789,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,52,list6/6-1017-5-metal007-AB.png,list6/6-1017-5-metal007-AB.png,blockpics
67a9872bd14f19965b60d179,3284,image-slider-response,14,59075,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,52,list6/13-57-6-074-AB.png,list6/13-57-6-074-AB.png,blockpics
67a9872bd14f19965b60d17b,3677,image-slider-response,15,62754,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,59,list6/3-1016-6-fabric05-AB.png,list6/3-1016-6-fabric05-AB.png,blockpics
67a9872bd14f19965b60d17d,3819,image-slider-response,17,71720,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,59,list6/4-68-9-corrugatedsteel-A.png,list6/4-68-9-corrugatedsteel-A.png,blockpics
67a9872bd14f19965b60d17f,5142,image-slider-response,16,67899,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,78,list6/11-34-9-printedmaterial007-A.png,list6/11-34-9-printedmaterial007-A.png,blockpics
67a9872bd14f19965b60d181,3971,image-slider-response,18,75692,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,65,list6/17-224-12-printedmaterial007-A.png,list6/17-224-12-printedmaterial007-A.png,blockpics
67a9872bd14f19965b60d183,4875,image-slider-response,19,80569,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,45,list6/7-15-8-074-A.png,list6/7-15-8-074-A.png,blockpics
67a9872bd14f19965b60d185,3300,image-slider-response,20,83870,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,48,list6/30-38-4-metal007-AB.png,list6/30-38-4-metal007-AB.png,blockpics
67a9872bd14f19965b60d187,4862,image-slider-response,22,92752,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,52,list6/20-64-6-031-AB.png,list6/20-64-6-031-AB.png,blockpics
67a9872bd14f19965b60d189,4017,image-slider-response,21,87889,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,50,list6/21-82-9-fabric05-AB.png,list6/21-82-9-fabric05-AB.png,blockpics
67a9872bd14f19965b60d18b,4016,image-slider-response,23,96770,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,43,list6/16-53-11-corrugatedsteel-A.png,list6/16-53-11-corrugatedsteel-A.png,blockpics
67a9872bd14f19965b60d18d,13059,image-slider-response,24,109831,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,26,list6/24-32-3-metal007-AB.png,list6/24-32-3-metal007-AB.png,blockpics
67a9872bd14f19965b60d18f,3091,image-slider-response,25,112925,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,52,list6/9-27-9-fabric05-AB.png,list6/9-27-9-fabric05-AB.png,blockpics
67a9872bd14f19965b60d191,3569,image-slider-response,26,116495,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,13,list6/1-1016-1-074-AB.png,list6/1-1016-1-074-AB.png,blockpics
67a9872bd14f19965b60d193,4482,image-slider-response,27,120979,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,54,list6/28-2000-7-corrugatedsteel-A.png,list6/28-2000-7-corrugatedsteel-A.png,blockpics
67a9872bd14f19965b60d195,4863,image-slider-response,28,125844,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,39,list6/26-276-3-031-AB.png,list6/26-276-3-031-AB.png,blockpics
67a9872bd14f19965b60d197,4317,image-slider-response,29,130162,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,55,list6/22-89-13-corrugatedsteel-A.png,list6/22-89-13-corrugatedsteel-A.png,blockpics
67a9872bd14f19965b60d199,6835,image-slider-response,30,137000,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,53,list6/23-69-16-printedmaterial007-A.png,list6/23-69-16-printedmaterial007-A.png,blockpics
67a9872bd14f19965b60d19b,3735,image-slider-response,31,140736,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,45,list6/19-1024-4-074-AB.png,list6/19-1024-4-074-AB.png,blockpics
67a9872bd14f19965b60d19d,6430,image-slider-response,32,147168,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,38,list6/25-4-5-074-AB.png,list6/25-4-5-074-AB.png,blockpics
67a9872bd14f19965b60d19f,3471,image-slider-response,33,150641,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,52,list6/10-3-8-printedmaterial007-A.png,list6/10-3-8-printedmaterial007-A.png,blockpics
67a9872bd14f19965b60d1a1,3257,image-slider-response,34,153900,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,52,list6/8-25-8-031-AB.png,list6/8-25-8-031-AB.png,blockpics
67a9872bd14f19965b60d1a3,2965,image-slider-response,35,156867,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,41,list6/12-87-7-007-AB.png,list6/12-87-7-007-AB.png,blockpics
67a9872bd14f19965b60d1a5,4505,image-slider-response,36,161373,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,50,list6/15- 2021-10-05- AB.png,list6/15- 2021-10-05- AB.png,blockpics
67a9872bd14f19965b60d1a7,2772,image-slider-response,37,164148,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,50,list6/5-13-9-printed material 007-A.png,list6/5-13-9-printed material 007-A.png,blockpics
67a9872bd14f19965b60d1a9,3398,image-slider-response,38,167547,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,48,list6/29-17-7-printedmaterial007-A.png,list6/29-17-7-printedmaterial007-A.png,blockpics
67a9872bd14f19965b60d1ab,3283,image-slider-response,39,170832,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,45,list6/14-59-9-031-AB.png,list6/14-59-9-031-AB.png,blockpics
67a9872bd14f19965b60d1ad,3146,image-slider-response,40,173980,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,35,list6/18-1022-2-metal007-AB.png,list6/18-1022-2-metal007-AB.png,blockpics
67a9872bd14f19965b60d1af,1807,instructions,41,175789,0,61bb389140db417c1a138ca1,676a5c1061b4a84202022a46,67a984c3c4d1f9c6c93617b7,0,,,,
67a98835d14f19965b60d1b1,106461,instructions,0,106463,0,66b30d310ddfa04ca4274bf1,676a5c1061b4a84202022a46,67a9870009e9bc04b7ea5ad9,0,,,,
67a98835d14f19965b60d1b5,3468,html-button-response,3,151866,0,66b30d310ddfa04ca4274bf1,676a5c1061b4a84202022a46,67a9870009e9bc04b7ea5ad9,0,0,,<p style='color:green; font-size:22px; font-weight:bold;'>✅ Correct!</p>\n               <p style='font-size:18px; color:#333;'>Remember: Move the slider <strong>right</strong> for complex objects.</p>,
